# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
1.034922756296297E+10	-5.687147559796342E+00	-1.649315073336788E+02	-1.574413655232214E+00	-7.205479903771338E+01	-1.577251440827008E+00	-7.220373786584661E+01	-6.038432072053431E+00	-1.649364336107412E+02	
1.037023009862124E+10	-5.693088759590742E+00	-1.651123763833554E+02	-1.583134605073304E+00	-7.221078252604916E+01	-1.583001366464403E+00	-7.236276859258295E+01	-6.034545816934718E+00	-1.650267883364238E+02	
1.039127525644641E+10	-5.710952033656634E+00	-1.652974546113088E+02	-1.590399074974471E+00	-7.234340507219666E+01	-1.590457029757403E+00	-7.248641170975822E+01	-6.046114543948230E+00	-1.650708310960672E+02	
1.041236312293506E+10	-5.721659847974392E+00	-1.656155979466628E+02	-1.579931681852957E+00	-7.248718465469497E+01	-1.582162534767939E+00	-7.261280689624726E+01	-6.053255231896738E+00	-1.652165093023259E+02	
1.043349378475946E+10	-5.734694009623801E+00	-1.658911185064012E+02	-1.565652014758707E+00	-7.268637170475421E+01	-1.567805430387445E+00	-7.279663119524524E+01	-6.059403813172124E+00	-1.653384359709184E+02	
1.045466732876760E+10	-5.748346720547607E+00	-1.659990115231846E+02	-1.568859009274477E+00	-7.280536075654258E+01	-1.569282540973689E+00	-7.292748030861989E+01	-6.067703455583918E+00	-1.653569506800450E+02	
1.047588384198392E+10	-5.761312457274014E+00	-1.661740527633986E+02	-1.572725149966197E+00	-7.294159221428184E+01	-1.572515475953083E+00	-7.308360277514329E+01	-6.078205437724389E+00	-1.654748294885422E+02	
1.049714341160924E+10	-5.772922800268665E+00	-1.664062298297114E+02	-1.565844510673120E+00	-7.310097286229565E+01	-1.568388179008545E+00	-7.323860272732824E+01	-6.087802141005433E+00	-1.656462590791963E+02	
1.051844612502156E+10	-5.780363293462277E+00	-1.666374251757726E+02	-1.551337438728064E+00	-7.329079051545935E+01	-1.553601376947785E+00	-7.341393730809997E+01	-6.084993814017023E+00	-1.657948683856314E+02	
1.053979206977602E+10	-5.798938909569666E+00	-1.668711491482241E+02	-1.555598211587154E+00	-7.347839042410577E+01	-1.555198659177841E+00	-7.360710123830066E+01	-6.099877961875863E+00	-1.659407911660969E+02	
1.056118133360561E+10	-5.813767872012620E+00	-1.670031604630115E+02	-1.558541653323056E+00	-7.363393259450496E+01	-1.558786085565672E+00	-7.376333830938628E+01	-6.112058110131988E+00	-1.660777703643874E+02	
1.058261400442119E+10	-5.825823084641636E+00	-1.671595103531608E+02	-1.553274267153911E+00	-7.381342422758463E+01	-1.556911347965829E+00	-7.392210495061620E+01	-6.119705941074792E+00	-1.662798920331288E+02	
1.060409017031220E+10	-5.830885387051065E+00	-1.673087549133349E+02	-1.548589700586207E+00	-7.398975922049510E+01	-1.551178953715736E+00	-7.409141723278756E+01	-6.123756574483270E+00	-1.665432070016755E+02	
1.062560991954667E+10	-5.848471965148336E+00	-1.673823766992612E+02	-1.548573155533677E+00	-7.416865221142301E+01	-1.550006212605872E+00	-7.426774111992106E+01	-6.132679873911814E+00	-1.667889039897679E+02	
1.064717334057195E+10	-5.859181448742427E+00	-1.674515961285175E+02	-1.551635130693976E+00	-7.432020480877924E+01	-1.552779135908007E+00	-7.441962561278183E+01	-6.132578135025430E+00	-1.670123501338977E+02	
1.066878052201469E+10	-5.869619873906371E+00	-1.675857329452675E+02	-1.550720198998730E+00	-7.451055749246883E+01	-1.553802727096314E+00	-7.459513934904500E+01	-6.137437213109069E+00	-1.672380359729927E+02	
1.069043155268157E+10	-5.868648112570001E+00	-1.677438171576686E+02	-1.554267365000366E+00	-7.467642984542366E+01	-1.556574746734038E+00	-7.476099285183668E+01	-6.131770436462317E+00	-1.674598764380821E+02	
1.071212652155935E+10	-5.865227037258367E+00	-1.678059443141920E+02	-1.548143883604620E+00	-7.483382734778887E+01	-1.550579739737750E+00	-7.492605518730703E+01	-6.122492548517183E+00	-1.676362703382192E+02	
1.073386551781550E+10	-5.872143540989229E+00	-1.679110294362353E+02	-1.553887034791886E+00	-7.498233302587870E+01	-1.554909453835587E+00	-7.507441756755453E+01	-6.123117700864088E+00	-1.678067609591599E+02	
1.075564863079833E+10	-5.891451737397904E+00	-1.680398367328007E+02	-1.559062909908161E+00	-7.514142715437842E+01	-1.560251810068740E+00	-7.522786897553345E+01	-6.135011238003503E+00	-1.679346122181457E+02	
1.077747595003759E+10	-5.895940954837673E+00	-1.682596068372638E+02	-1.555286759547078E+00	-7.529978808163261E+01	-1.556924465259088E+00	-7.538149517612921E+01	-6.137161845819995E+00	-1.681407828075547E+02	
1.079934756524459E+10	-5.907588500592516E+00	-1.684730599581883E+02	-1.550266902268184E+00	-7.545105365603700E+01	-1.551053462122705E+00	-7.554354777292468E+01	-6.139539701010115E+00	-1.683138881209862E+02	
1.082126356631281E+10	-5.924498907979511E+00	-1.686033081126860E+02	-1.554762873375331E+00	-7.557726139287266E+01	-1.554873355483484E+00	-7.568044716079683E+01	-6.154417955098808E+00	-1.684062170541431E+02	
1.084322404331814E+10	-5.944856099963912E+00	-1.687701551723300E+02	-1.556516455364012E+00	-7.573755135424796E+01	-1.557153999924725E+00	-7.582972771503673E+01	-6.167510742710522E+00	-1.685147059485714E+02	
1.086522908651918E+10	-5.952383247492242E+00	-1.690069407185023E+02	-1.550358069950609E+00	-7.590417580762644E+01	-1.551229403497343E+00	-7.599155730809166E+01	-6.172185437528936E+00	-1.686672187372455E+02	
1.088727878635784E+10	-5.962265961009839E+00	-1.691570523766677E+02	-1.546252299266371E+00	-7.603470252787191E+01	-1.547173793343554E+00	-7.612916321946041E+01	-6.175125727963005E+00	-1.687246145584595E+02	
1.090937323345941E+10	-5.978561995769690E+00	-1.693272355449892E+02	-1.548260621576245E+00	-7.616396759251113E+01	-1.549488852607602E+00	-7.626746810127793E+01	-6.190468679647121E+00	-1.687892147359278E+02	
1.093151251863327E+10	-5.992200173887257E+00	-1.695302539114632E+02	-1.546002572726269E+00	-7.635158634171356E+01	-1.547547632556330E+00	-7.642701616914563E+01	-6.198533993374930E+00	-1.689261673099119E+02	
1.095369673287289E+10	-6.001261711524510E+00	-1.697468428004293E+02	-1.542470637699024E+00	-7.653445136564360E+01	-1.544097558017471E+00	-7.661259036791886E+01	-6.206632153199513E+00	-1.691324812607957E+02	
1.097592596735661E+10	-6.008992653866505E+00	-1.698615982201796E+02	-1.539191244609650E+00	-7.668234096942078E+01	-1.540469742759708E+00	-7.675672546862647E+01	-6.210597805694412E+00	-1.692399611990044E+02	
1.099820031344761E+10	-6.024444553732979E+00	-1.700154809480034E+02	-1.539676377403439E+00	-7.683960998993258E+01	-1.541547717708256E+00	-7.691858499277438E+01	-6.224841372378672E+00	-1.694055196735130E+02	
1.102051986269465E+10	-6.033989012370489E+00	-1.702053603903354E+02	-1.539971999729037E+00	-7.701640387086925E+01	-1.541264708533534E+00	-7.714801452534437E+01	-6.233257982920834E+00	-1.696309789269256E+02	
1.104288470683213E+10	-6.044259380553287E+00	-1.703442040740371E+02	-1.539675796113330E+00	-7.719095686057216E+01	-1.541343494047988E+00	-7.731159471029035E+01	-6.236493198877539E+00	-1.698613899473130E+02	
1.106529493778075E+10	-6.051096576071636E+00	-1.704155897477307E+02	-1.541090502110331E+00	-7.734456350781063E+01	-1.541716054779681E+00	-7.746548072559283E+01	-6.233889531818889E+00	-1.700385169101948E+02	
1.108775064764761E+10	-6.058463842313079E+00	-1.705339521656989E+02	-1.546595827579688E+00	-7.749637893350626E+01	-1.547064725254553E+00	-7.762299294245655E+01	-6.241454255694000E+00	-1.701916840238518E+02	
1.111025192872689E+10	-6.068291128680840E+00	-1.706481015897038E+02	-1.546209188909500E+00	-7.766365221025862E+01	-1.548351555719701E+00	-7.775217688058977E+01	-6.247372676219528E+00	-1.703343824068007E+02	
1.113279887349990E+10	-6.079811916907686E+00	-1.707933055303237E+02	-1.544575641160847E+00	-7.784028020469189E+01	-1.545274799442031E+00	-7.792963708454312E+01	-6.254448254017330E+00	-1.705474742252985E+02	
1.115539157463580E+10	-6.088636352118427E+00	-1.708522782487590E+02	-1.543938865064501E+00	-7.800630084038725E+01	-1.544010668922740E+00	-7.807999743446649E+01	-6.253252137565509E+00	-1.706880378869766E+02	
1.117803012499165E+10	-6.105047294040289E+00	-1.709272859700291E+02	-1.547266953774390E+00	-7.814080212978222E+01	-1.548448238779130E+00	-7.821833078526875E+01	-6.266526732948979E+00	-1.707815642912647E+02	
1.120071461761310E+10	-6.125882801303060E+00	-1.710374035966976E+02	-1.544463356885031E+00	-7.833082577231464E+01	-1.545800696188201E+00	-7.839344384512782E+01	-6.279722602015302E+00	-1.709326444058103E+02	
1.122344514573448E+10	-6.144540102212930E+00	-1.712063410814166E+02	-1.541642586101820E+00	-7.852788658970616E+01	-1.541321893094884E+00	-7.858314027106967E+01	-6.290655247097897E+00	-1.712042751457737E+02	
1.124622180277950E+10	-6.156243689745525E+00	-1.712781147556088E+02	-1.543320879772037E+00	-7.868160130837883E+01	-1.542387217454422E+00	-7.874112260389258E+01	-6.287489700974170E+00	-1.713292324434348E+02	
1.126904468236125E+10	-6.175154752421573E+00	-1.713662480109343E+02	-1.549332097372098E+00	-7.882764046775787E+01	-1.548989330804837E+00	-7.888868507036224E+01	-6.296660444505834E+00	-1.713935861435708E+02	
1.129191387828302E+10	-6.197271312741122E+00	-1.715432263903948E+02	-1.550210813756046E+00	-7.902165731669980E+01	-1.550902083567178E+00	-7.905946403515043E+01	-6.305358468736047E+00	-1.715127704225261E+02	
1.131482948453826E+10	-6.217250239096730E+00	-1.717409100925529E+02	-1.553843298872639E+00	-7.922825344962163E+01	-1.552526507721975E+00	-7.926996641171149E+01	-6.320871801766624E+00	-1.717611490662684E+02	
1.133779159531131E+10	-6.220466122247989E+00	-1.716977107651345E+02	-1.561047350822406E+00	-7.931126158891351E+01	-1.560057805246362E+00	-7.937408459870882E+01	-6.312372651597240E+00	-1.718299590369066E+02	
1.136080030497764E+10	-6.221113269407627E+00	-1.716814358798572E+02	-1.566305460166688E+00	-7.941959697351710E+01	-1.566882994230829E+00	-7.948249006820092E+01	-6.307457450070086E+00	-1.719175506153578E+02	
1.138385570810412E+10	-6.226414768679355E+00	-1.717639064256830E+02	-1.566513862240541E+00	-7.956776926219810E+01	-1.566790199990113E+00	-7.960600338676909E+01	-6.307622808624959E+00	-1.720399750206788E+02	
1.140695789944970E+10	-6.231115590415564E+00	-1.719675972183819E+02	-1.566938986007870E+00	-7.972400672404309E+01	-1.565329768126518E+00	-7.976574859430966E+01	-6.314654153956013E+00	-1.722876442261984E+02	
1.143010697396545E+10	-6.213047763502896E+00	-1.720136479449750E+02	-1.569572032820280E+00	-7.978386143443896E+01	-1.568454315107624E+00	-7.985271082285375E+01	-6.303287510307297E+00	-1.724144794813172E+02	
1.145330302679534E+10	-6.191456796632671E+00	-1.721275039315073E+02	-1.567692070522377E+00	-7.990006641228727E+01	-1.568169227770848E+00	-7.997536206228190E+01	-6.294951528530481E+00	-1.725689894762143E+02	
1.147654615327621E+10	-6.187238224247446E+00	-1.722854402802551E+02	-1.560635557165976E+00	-8.003937995606093E+01	-1.561715992215398E+00	-8.009915236428702E+01	-6.297806733955919E+00	-1.726829016283739E+02	
1.149983644893856E+10	-6.194193590210753E+00	-1.725120029901964E+02	-1.554811924251465E+00	-8.017050013994928E+01	-1.552184142177789E+00	-8.025396707008238E+01	-6.312884514086939E+00	-1.729129370187680E+02	
1.152317400950661E+10	-6.189758331666488E+00	-1.726056499311922E+02	-1.552166177244227E+00	-8.027312753476373E+01	-1.551015581496146E+00	-8.037500994775324E+01	-6.322104143356759E+00	-1.731064182444888E+02	
1.154655893089897E+10	-6.182914231384967E+00	-1.727497416857705E+02	-1.548986999882724E+00	-8.043087786086613E+01	-1.548359253052687E+00	-8.052857940672938E+01	-6.322909494853568E+00	-1.733386440122565E+02	
1.156999130922877E+10	-6.187345387025768E+00	-1.728986677448380E+02	-1.544358074565566E+00	-8.060484660174804E+01	-1.543080446908734E+00	-8.069766098563086E+01	-6.322709843840080E+00	-1.735017563846350E+02	
1.159347124080434E+10	-6.201158801036389E+00	-1.731111948758104E+02	-1.539349693400523E+00	-8.076037915738168E+01	-1.535685269859439E+00	-8.087848931816012E+01	-6.337489695191093E+00	-1.737240860332494E+02	
1.161699882212930E+10	-6.207386723518971E+00	-1.732184917495815E+02	-1.535272015746189E+00	-8.087049476896414E+01	-1.534287635692614E+00	-8.099609962811560E+01	-6.351740253324587E+00	-1.738176010047780E+02	
1.164057414990327E+10	-6.208819758777059E+00	-1.733792461679277E+02	-1.530533173260360E+00	-8.104156203886778E+01	-1.530231802800778E+00	-8.116740709809783E+01	-6.362615082464320E+00	-1.740043709674050E+02	
1.166419732102196E+10	-6.226820176062003E+00	-1.735504381103176E+02	-1.523818229128752E+00	-8.124618981132322E+01	-1.522527310947114E+00	-8.136372906757349E+01	-6.377944900640325E+00	-1.742371320349621E+02	
1.168786843257786E+10	-6.245814148491502E+00	-1.737162091047286E+02	-1.521554036090744E+00	-8.142269516048397E+01	-1.518612790231758E+00	-8.156291624495535E+01	-6.399473120598067E+00	-1.745128530085309E+02	
1.171158758186035E+10	-6.248868827596771E+00	-1.737844115738029E+02	-1.519184535124833E+00	-8.154088517774255E+01	-1.518757624045009E+00	-8.168211147837241E+01	-6.407460429467568E+00	-1.746384780041431E+02	
1.173535486635641E+10	-6.242525953101477E+00	-1.739319305000657E+02	-1.514980802729167E+00	-8.175056444038874E+01	-1.514143058132513E+00	-8.187161227752625E+01	-6.408961116299431E+00	-1.748636649934843E+02	
1.175917038375069E+10	-6.257718845536662E+00	-1.741058529733546E+02	-1.512529806083041E+00	-8.196695111422463E+01	-1.510811934102075E+00	-8.207845847462596E+01	-6.418176072632224E+00	-1.751225234095110E+02	
1.178303423192625E+10	-6.268240039909915E+00	-1.742813658765823E+02	-1.516977003563282E+00	-8.211809230024578E+01	-1.514392592812915E+00	-8.225552727462468E+01	-6.433911507812611E+00	-1.753440831561445E+02	
1.180694650896461E+10	-6.259812519104379E+00	-1.744202733905193E+02	-1.514679630375640E+00	-8.225207963913363E+01	-1.514103119642987E+00	-8.239036111235954E+01	-6.425507566883733E+00	-1.754294085554322E+02	
1.183090731314653E+10	-6.247002679747831E+00	-1.746271969716981E+02	-1.512738956541036E+00	-8.245883099768491E+01	-1.511467221684694E+00	-8.257257109927900E+01	-6.416309536003661E+00	-1.755886602062665E+02	
1.185491674295203E+10	-6.264387767289800E+00	-1.748341760912862E+02	-1.514870497271341E+00	-8.262882684700534E+01	-1.510665742866153E+00	-8.274081471942823E+01	-6.423747354101083E+00	-1.757272671380782E+02	
1.187897489706115E+10	-6.271739307775953E+00	-1.750349287308723E+02	-1.517276330629223E+00	-8.274522074533354E+01	-1.514435570473802E+00	-8.287708597715384E+01	-6.435068671994277E+00	-1.758256039299464E+02	
1.190308187435403E+10	-6.261969824230492E+00	-1.752276366813456E+02	-1.513298245623988E+00	-8.290475984209409E+01	-1.512392127706281E+00	-8.301502552819406E+01	-6.428708809875441E+00	-1.758771027772870E+02	
1.192723777391160E+10	-6.258989395660887E+00	-1.754317590233742E+02	-1.512274168486716E+00	-8.309899534695236E+01	-1.510319793400260E+00	-8.318860193522491E+01	-6.425640065138768E+00	-1.759859726146425E+02	
1.195144269501588E+10	-6.284515752572161E+00	-1.755866000157683E+02	-1.510728614690750E+00	-8.322969726112055E+01	-1.506606456976925E+00	-8.335203754959808E+01	-6.442298725561503E+00	-1.761153891842004E+02	
1.197569673715021E+10	-6.296942074474021E+00	-1.757362615428151E+02	-1.508033649363222E+00	-8.334645782705029E+01	-1.506662854178828E+00	-8.347810361324933E+01	-6.459381748865897E+00	-1.762016129756473E+02	
1.200000000000000E+10	-6.297271054104623E+00	-1.759167651536850E+02	-1.500801752827312E+00	-8.353704630051860E+01	-1.499585622837888E+00	-8.364382664360932E+01	-6.466707150530297E+00	-1.763314455254268E+02	
